,IBEX,SPX,IBEX_RV,SPX_RV,IBEX_EGARCH,SPX_EGARCH,vol_ratio_RV,vol_ratio_EGARCH,DD_IBEX,DD_SPX,rolling_corr,rolling_beta,IBEX_exc_95,SPX_exc_95,IBEX_exc_99,SPX_exc_99,IBEX_sev_95,SPX_sev_95
2010-06-04,-0.0387748497565,-0.0350174420898311,0.6353388677875385,0.3277833119917547,2.071195169536203,1.7538144041310884,1.9382892433630674,1.1809659931276242,-0.514045412193342,-0.45624217347730955,0.6470652866472089,1.148297747101527,1,1,0,0,-1.1380260291978286,-0.8533408878840629
2010-06-07,-0.0144596323154395,-0.0136244661657156,0.38445754504056473,0.2829023904002805,2.2944899024405747,2.0305719047359654,1.3589759510218107,1.1299722492412434,-0.5210721368550271,-0.463650583587111,0.6490378332204186,1.1446596700902067,0,0,0,0,,
2010-06-08,-0.0143717802088226,0.0109162676435189,0.37335772828394664,0.2884509254975309,2.24977384267865,2.001531254914368,1.2943544127652402,1.1240263359139515,-0.5279551828400277,-0.45779564980710286,0.6369172699109032,1.138776522618836,0,0,0,0,,
2010-06-09,0.0226825689479683,-0.005959396741888,0.3846993767486143,0.2806237036582582,2.208564468150579,1.9262105151667608,1.3708727086614851,1.1465851996760457,-0.5172479937282655,-0.4610268606450798,0.6246928317696159,1.1220388052822905,0,0,0,0,,
2010-06-10,0.0364795171441676,0.0290798456661769,0.4130753609819799,0.30424263654466954,2.239572638115334,1.820648568243739,1.35771687253746,1.2300960642150196,-0.4996374336390944,-0.4453536049344239,0.6417255679304923,1.1112957976867988,0,0,0,0,,
2010-06-11,0.0387577623377705,0.0043701157426175,0.3630670214749237,0.2993776118514773,2.4067770950330614,1.9880185137080493,1.212739386988774,1.2106411879152696,-0.4802445002093615,-0.4429297359917618,0.6379908647771004,1.1222017479169168,0,0,0,0,,
2010-06-14,0.0023294878007172,-0.0018062939317567,0.36270818497629614,0.29915753935872264,2.5794215113391434,1.8406001226567363,1.2124320374936943,1.4014024445548698,-0.4790337361132435,-0.4439359686292019,0.6415833343987011,1.131142989225336,0,0,0,0,,
2010-06-15,0.0163514105370629,0.0232224505985004,0.34405330440530835,0.3084121039396981,2.384118383207897,1.698138024425774,1.115563559310172,1.403960307651722,-0.4705152028564714,-0.43102279913109065,0.6414175947972284,1.130269645837455,0,0,0,0,,
2010-06-16,-0.0060437093480023,-0.0005560893540954,0.3301501932565761,0.30787595565629955,2.3367530717516787,1.8055751073407915,1.0723480908172724,1.2941876869321673,-0.4737152550745928,-0.43133920129521686,0.6406201249707209,1.1203359823539931,0,0,0,0,,
2010-06-17,0.0073874604423855,0.0012821858123894,0.3270692920713984,0.2697245428570758,2.209558722136972,1.653193764823734,1.2126048620080856,1.336539472354324,-0.4698273473400253,-0.4306100724870555,0.6450107910406371,1.1205251095054194,0,0,0,0,,
2010-06-18,0.0219709263386018,0.0013162641384549,0.3316629170703419,0.2653961002517265,2.095299034459777,1.507935022910956,1.249690243209157,1.3895154649402324,-0.4581789630416919,-0.4298606049446727,0.6429470761124403,1.1279735713006587,0,0,0,0,,
2010-06-21,0.0099883269783698,-0.0038642979433988,0.32719506419448996,0.26079057848549947,2.13058866650879,1.37832506009698,1.2546276253330322,1.5457809831585592,-0.4527670773607929,-0.43206379343643575,0.6405827527508898,1.129498973596512,0,0,0,0,,
2010-06-22,-0.0055556530296609,-0.0162012250869894,0.30258368325172685,0.26852172861304985,2.047830639016893,1.3078118429835468,1.1268499008054638,1.5658450028599842,-0.4558073136053836,-0.44126505575402286,0.6383950142595278,1.1258398015214701,0,0,0,0,,
2010-06-23,-0.0130741572798859,-0.0029899392610687,0.30956734882648246,0.26780648654195033,1.9434449091514503,1.3926003913600904,1.155936709464244,1.395551029002207,-0.4629221743778704,-0.44293563930035496,0.6381336566157474,1.1135002308197834,0,0,0,0,,
2010-06-24,-0.0307637869699294,-0.0169462832049512,0.315856106874504,0.2479885079312964,1.919311956945027,1.3107585471783276,1.2736723548577094,1.4642757516834306,-0.4794447221915825,-0.45237580972015623,0.6420491755902799,1.1145828942896678,1,0,0,0,-0.4392758437158579,
2010-06-25,-0.0053866252260072,0.0028552819315454,0.3151082332347549,0.24483155532223158,2.0744915754774054,1.404677566066278,1.2870409323668661,1.4768453811695053,-0.48224875838255654,-0.45081218826437297,0.6410151399832159,1.125378670688548,0,0,0,0,,
2010-06-28,0.0159703923328706,-0.0020360096106544,0.31830111419085766,0.24487380788788757,1.9660597259030053,1.3026918604007998,1.2998577387116383,1.5092285333679039,-0.4739800679230951,-0.45193033992712095,0.6396600476628972,1.1244864854602385,0,0,0,0,,
2010-06-29,-0.0560497847700867,-0.0315082303422089,0.37826008899207153,0.26222604231406416,1.955551837863469,1.219506060427276,1.4424962740315288,1.603560573678745,-0.5034633719007813,-0.46919904502027343,0.6597822562816835,1.1238838988442528,1,1,1,0,-2.94309555102277,-0.9423897245417372
2010-06-30,0.0111813174184377,-0.0101644539733352,0.38044070547941017,0.24358520287879315,2.3876920815496243,1.5265942240451544,1.5618383259048607,1.564064663642406,-0.49791143825212314,-0.4745943468961673,0.6542696181516543,1.1549312910621148,0,0,0,0,,
2010-07-01,-0.0092400755934371,-0.0032457133092441,0.3818147571132554,0.24208818283139838,2.291455131841808,1.5130444774936085,1.5771722214924022,1.5144664720217969,-0.5025507745172736,-0.4762996630171985,0.6567337178845393,1.1477172822027644,0,0,0,0,,
2010-07-02,0.0078788932530803,-0.0046732717543015,0.3547937677843169,0.21183648684266856,2.198044095516825,1.4214374065066362,1.6748472988405583,1.5463530687002243,-0.4986314251708678,-0.4787470570097384,0.6527271424318017,1.1479249777273628,0,0,0,0,,
2010-07-05,0.0033131620008586,0.0,0.34956012667363523,0.20741759745294536,2.089389074375967,1.3555657044990863,1.685296382593267,1.5413410559453817,-0.4969703098603192,-0.4787470570097384,0.6524197229168933,1.1455208106961945,0,0,0,0,,
2010-07-06,0.0353012438682245,0.0053447258874577,0.3616627482318748,0.20396323646362288,1.9493208484481588,1.2444622743542764,1.773176159108349,1.5663960962252694,-0.479212736095741,-0.4759611029114249,0.6525075588101135,1.1455711771759576,0,0,0,0,,
2010-07-07,0.0379999964688414,0.0308500230082638,0.3753268179828207,0.23332384812776202,2.135862798820191,1.186916340816932,1.60860889700954,1.799505765798217,-0.4594228219063615,-0.45979449087901714,0.667105242277664,1.155471418847952,0,0,0,0,,
2010-07-08,0.0092785359797672,0.0093686549516578,0.35799049937543415,0.2103422075352807,2.330368022381371,1.4663253177872604,1.7019432455817902,1.5892571683192263,-0.45440705710957874,-0.45473349186107803,0.6679412648001833,1.1537478159190129,0,0,0,0,,
2010-07-09,0.0046317718640189,0.0071780637666294,0.3345022531511417,0.21148518215287787,2.2220189070711127,1.4316754551918869,1.5816817506833059,1.5520409314926031,-0.45187999506749155,-0.4508195340958495,0.6646935938380916,1.1531615513813882,0,0,0,0,,
2010-07-12,-0.0068463969602429,0.0007326336059528,0.3362811935672734,0.2114897048791557,2.081449049181835,1.3754552066201866,1.590059401517549,1.5132801411224721,-0.45563264220310984,-0.4504171860307953,0.6656382494746909,1.1746456136368841,0,0,0,0,,
2010-07-13,0.0198157878362733,0.015261822735573,0.33840362420207576,0.20128742473221586,1.9857972993295037,1.254319960540118,1.6811960541115443,1.5831664661338936,-0.444845574136014,-0.4420295505454799,0.6682902438788183,1.1780133924914729,0,0,0,0,,
2010-07-14,0.001850231307415,-0.0001551436647934,0.33688980758506115,0.20130153600181983,2.0107229671810205,1.3137952485326487,1.6735580576097322,1.5304690509626642,-0.44381841003683054,-0.44211611612585466,0.6713103543623025,1.1829968756328848,0,0,0,0,,
2010-07-15,-0.0115762009330685,0.0011953885564136,0.3403088972736113,0.2012894077354819,1.864791156912481,1.208684465285178,1.6906448337352031,1.5428271070502264,-0.4502568798775177,-0.441449228115264,0.6753876466458438,1.1907552055713209,0,0,0,0,,
2010-07-16,-0.0167232984109786,-0.0292429097007501,0.33795302732913984,0.22472304808663457,1.833821972083557,1.1085723785707786,1.50386455775935,1.654219433509432,-0.45945039812470845,-0.45778287790077354,0.6721314208872577,1.1872413440922471,0,1,0,0,,-0.8186984254520997
2010-07-19,-0.0062144567955525,0.0059640695879085,0.3365560709664726,0.22658100205465867,1.855488534069472,1.399923910834736,1.4853675635404084,1.325420988747235,-0.4628096202714156,-0.45454905725281836,0.6698285396839183,1.172071569988899,0,0,0,0,,
2010-07-20,0.0131560572184326,0.0113518741689927,0.3395241902518905,0.22464883219096343,1.7750573536862688,1.333222466082702,1.5113552424936576,1.3314037220673112,-0.45574231289851475,-0.44835716678539395,0.6611438486130462,1.1764022115212545,0,0,0,0,,
2010-07-21,-0.0020395906321012,-0.0129026995822862,0.33603286461861454,0.22879824568604892,1.7556753496678166,1.3362794433307204,1.4686863686870668,1.3138534446745198,-0.45685237577857607,-0.45547484853908315,0.6747719308521054,1.1775054336639177,0,0,0,0,,
2010-07-22,0.0257686039638332,0.0222636878224256,0.32540488594315864,0.23489283220696502,1.6461146952795516,1.3766794107589508,1.3853334002820616,1.1957138912770284,-0.44285621975611733,-0.44335171055549827,0.6757622815417564,1.1650296060704268,0,0,0,0,,
2010-07-23,0.0082451270430814,0.0081864201843447,0.3240044872328304,0.23623327286627824,1.764936244685664,1.511112785335178,1.3715446740486712,1.1679712208206787,-0.4382624985067438,-0.43879475376320887,0.6838172122772763,1.1275891955714037,0,0,0,0,,
2010-07-26,0.0113426137567934,0.0111379087167297,0.32220224585377283,0.23846616521492017,1.700104174313972,1.4580004978193195,1.3511444928188643,1.1660518476205999,-0.43189092699459974,-0.43254410095927376,0.692369116121668,1.129433619450243,0,0,0,0,,
2010-07-27,0.0130771441339462,-0.0010499083075197,0.231976536746673,0.20397518087888816,1.670417223069833,1.4449729356825205,1.1372782499671412,1.15601973007254,-0.4244616827631056,-0.4331398776218277,0.6788360046284103,1.1381607738827797,0,0,0,0,,
2010-07-28,-0.0001033036432608,-0.0069460326382801,0.23306365702850815,0.20144703553922544,1.6600790834318229,1.3361264152740842,1.1569475639323885,1.2424566002546138,-0.4245211379681124,-0.437077306533206,0.6783124483881251,1.1420059865388208,0,0,0,0,,
2010-07-29,0.0014645199929874,-0.0041672922205166,0.2262000178800403,0.20188430615958897,1.5416633933327577,1.305377209355303,1.1204437936905796,1.1810098891600467,-0.423678337669125,-0.4394231698944424,0.669823747060333,1.1416681100028734,0,0,0,0,,
2010-07-30,-0.0150953378888159,6.349719619899018e-05,0.2399467638582854,0.20003727794662968,1.4348159235783449,1.2459018810770102,1.1995102428973445,1.1516283467988904,-0.4323781078946537,-0.4393875748374766,0.6610890289723388,1.153214067953253,0,0,0,0,,
2010-08-02,0.0314624286811926,0.0217835287811667,0.25554660173515364,0.20938799779834227,1.4785943955418783,1.1453367444851623,1.2204453188442341,1.2909691430588983,-0.4145193445964055,-0.427175457938869,0.616156506761136,1.1529560254822813,0,0,0,0,,
2010-08-03,0.0033169391473412,-0.0048078946413303,0.23411525096380897,0.21212808910314568,1.6761118902082035,1.302606743078485,1.1036504027053777,1.2867366909578588,-0.41257734089048637,-0.42992953798506717,0.6238701282294442,1.1596858092462168,0,0,0,0,,
2010-08-04,-0.00258816646544,0.006032878060028,0.20313929441284848,0.18783672120672032,1.573997399763362,1.2507219748950165,1.081467420788756,1.2584710522060514,-0.41409768851783324,-0.4264903724021073,0.6214518333414646,1.1670313540432795,0,0,0,0,,
2010-08-05,-0.0003043640047623,-0.0012693298432147,0.20275381966889058,0.18689302272821057,1.4858042253028456,1.200367985145378,1.0848656451115652,1.2377906139531856,-0.41427601609175535,-0.42721834528778824,0.6187195693910217,1.1632526912018222,0,0,0,0,,
2010-08-06,-0.0175798770546589,-0.0037109155663972,0.21618593476738476,0.18729807043874755,1.3847118312198088,1.1191252747401328,1.1542347140094242,1.2373161990656913,-0.4245729717168274,-0.4293438896464066,0.6151248487861322,1.1633272304579907,0,0,0,0,,
2010-08-09,0.0150489631752147,0.0054680871074055,0.21756843485769872,0.18763172882278756,1.4583452190309922,1.0736330228247415,1.1595503395014042,1.3583274620168335,-0.41591339155817075,-0.4262234923266198,0.6172238248440556,1.1650925449861733,0,0,0,0,,
2010-08-10,-0.0087408728862713,-0.0059852816039276,0.2129315966202801,0.18315278366120286,1.4870417985541673,1.0349917305962568,1.1625900101751239,1.4367668403471061,-0.42101881835713406,-0.4296577063027631,0.6697356374718902,1.1668895988910528,0,0,0,0,,
2010-08-11,-0.0325914836838103,-0.0285834059979615,0.24616112849549132,0.2114709329679391,1.4640536538788975,1.0244976093180946,1.164042381809568,1.4290454565856638,-0.4398886740918807,-0.4459600316413199,0.6932843402053533,1.1610162866324885,1,1,0,0,-0.9559423823348805,-0.8341668794596782
2010-08-12,-0.0031277850066638,-0.0053932664000713,0.2424785614264525,0.21216126832490023,1.6895798757786424,1.319978968252105,1.1428973975359389,1.2800051488819986,-0.4416405818991187,-0.44894811678696533,0.7080689093262844,1.1683047419226886,0,0,0,0,,
2010-08-13,-0.0064603977404607,-0.004031690712189,0.23521976928316182,0.184009037462135,1.595920243767069,1.2729845972644571,1.2783055252466329,1.2536838601162772,-0.4452478058221825,-0.45116978754644965,0.7057691346812061,1.1666148330586514,0,0,0,0,,
2010-08-16,-0.0017044840416321,0.0001204512887115,0.2338235704871962,0.18294531958227409,1.5415387624021488,1.2153308323169905,1.2781063271861468,1.2684108075027218,-0.44619337208421905,-0.45110368024007585,0.7022140280309728,1.1656077092350563,0,0,0,0,,
2010-08-17,0.0107817013339963,0.0121184896013476,0.23241855139532655,0.18357438103732232,1.448187321772643,1.1172491924161747,1.2660729132355009,1.2962079826084083,-0.44022239442524347,-0.44445188589684725,0.7226398956518826,1.1666656181041648,0,0,0,0,,
2010-08-18,0.0020712439426827,0.0014816804859392,0.23204394924250807,0.1767046743591163,1.436291295603451,1.1530628419456734,1.313173803036619,1.2456314117102751,-0.4390629584504474,-0.4436287410971803,0.724503168295775,1.163949512478534,0,0,0,0,,
2010-08-19,-0.0148337742845368,-0.0170804358568971,0.22070063510100432,0.16934695577859202,1.344226388242764,1.061701738330718,1.3032453644431214,1.2661054792622373,-0.44738377191262935,-0.45313180469749104,0.7140470567853512,1.1635916052648196,0,0,0,0,,
2010-08-20,-0.0141353174744487,-0.0036697539229193,0.22346688038353602,0.16617273585572817,1.3939683280845625,1.1873768872591348,1.3447866717290546,1.17398977783904,-0.45519517773817664,-0.45513867640252226,0.7257781787054901,1.159014532672297,0,0,0,0,,
2010-08-23,0.0124930415355448,-0.0040484907945532,0.2243748011596391,0.15955773360960127,1.432044456979289,1.1344352549728882,1.406229557688688,1.2623412845306128,-0.44838890846489454,-0.45734454245541467,0.7215918619806941,1.1542857518316223,0,0,0,0,,
2010-08-24,-0.016662489718031,-0.0146187683619912,0.22379695964553248,0.16544001627874239,1.4381527447076763,1.0912407966296542,1.3527377757777002,1.3179059554494985,-0.45758012260595005,-0.46527749688962927,0.72813612919859,1.1513083434744305,0,0,0,0,,
2010-08-25,-0.0158729473511618,0.0032839446916381,0.22817417753757174,0.1660747283181091,1.4973214666956995,1.181121546547772,1.3739247376669723,1.2677115840212456,-0.46618992476204946,-0.4635214977640406,0.7503182514465279,1.1521449764471776,0,0,0,0,,
2010-08-26,0.0110965333542454,-0.0077144665808924,0.23353788754241075,0.1670637118365986,1.5429050268785685,1.1068588837642654,1.3978971553728503,1.3939491741091454,-0.4602664834573392,-0.4676601432409071,0.742847141573816,1.1471417636625039,0,0,0,0,,
2010-08-27,0.0142712514395964,0.016450710403283,0.23689129054396152,0.1800567308027674,1.5253711789096518,1.1093811447038024,1.3156480709596476,1.3749748552981906,-0.4525638107323814,-0.45890277442123806,0.7185206399219022,1.1431348164359985,0,0,0,0,,
2010-08-30,-0.0012029273610271,-0.0148286111130857,0.20205060540873226,0.16277217173941524,1.5401548425599352,1.200602000928393,1.2413092683447053,1.282818820365929,-0.4532223367028678,-0.4669264947537153,0.7089164575503445,1.1394325636734033,0,0,0,0,,
2010-08-31,0.0050189598948861,0.0003907180884926,0.20288254900814293,0.1632800151720806,1.4423737989882008,1.2804485382294186,1.242543668276398,1.1264597958639475,-0.45047808153935986,-0.46671821329271934,0.7335879915607137,1.129950062507469,0,0,0,0,,
2010-09-01,0.0345204670667103,0.0290777363867501,0.24323813052117216,0.19759636327379712,1.3767346724328833,1.1727852729933004,1.2309848546358724,1.1739017398462404,-0.43150832825070384,-0.4512115860789899,0.767883120989619,1.1300990579072876,0,0,0,0,,
2010-09-02,-0.0006830534597623,0.0090398529867345,0.24321930853223211,0.2015391260513441,1.6203490193269,1.4284870459630516,1.2068093838526894,1.1343113148320498,-0.4318966384539382,-0.44625061949632083,0.7451081149309229,1.1311321969276402,0,0,0,0,,
2010-09-03,0.0058476624094113,0.0131323937931609,0.23669669216682201,0.2079775922116333,1.5107149988862656,1.3940715439449314,1.1380874720674947,1.083671067993582,-0.4285745617819652,-0.43897856456882756,0.7602112100052696,1.1264945538557658,0,0,0,0,,
2010-09-06,0.0021958088025032,0.0,0.22998488089424532,0.20670429840529092,1.446662944445416,1.4118321978728758,1.1126274715550786,1.0246705993991478,-0.4273198207747517,-0.43897856456882756,0.7604697977295047,1.1206558026177111,0,0,0,0,,
2010-09-07,-0.0136104929671111,-0.0115374914127683,0.23282284514757315,0.20938719758859856,1.354815020825431,1.2949151675969814,1.1119249306016343,1.0462577431536366,-0.435114280326501,-0.4454513445624937,0.763195956068136,1.1249781168584267,0,0,0,0,,
2010-09-08,0.010168534889441,0.0064180594909031,0.2038583387464335,0.1843008250859482,1.391344887512302,1.3232326893140256,1.106117341858696,1.0514740897412278,-0.4293702201774541,-0.4418922183012953,0.7654710757198782,1.124101123849662,0,0,0,0,,
2010-09-09,0.0118973866631573,0.0048206520589967,0.20677075875536516,0.18358555845521826,1.3787200985310593,1.2697308730275645,1.1262909811383799,1.0858364774919738,-0.42258121704539287,-0.43920177487430745,0.7663528024420275,1.1236052736717481,0,0,0,0,,
2010-09-10,-0.0021773917856108,0.0048515450406903,0.20506428916279532,0.18310205201344634,1.3839273158491872,1.2036436122303416,1.119945335990752,1.1497816311962819,-0.4238384839602557,-0.43648103702637087,0.7712096952855887,1.1262230373004252,0,0,0,0,,
2010-09-13,0.0070474649247426,0.0110691266031444,0.20533508623091387,0.18619795428292418,1.3088032282613078,1.1447046713758962,1.1027784221458803,1.1433544922011813,-0.41977800588497916,-0.43024337428194315,0.7759651468502949,1.12456255411115,0,0,0,0,,
2010-09-14,0.0038382987507376,-0.0007133739296067,0.20304758469517353,0.1824198498314798,1.2738729482564215,1.1647367498211938,1.1130783458200944,1.0937003133557706,-0.417550940529817,-0.4306498238049512,0.7790621495659295,1.1230386219607678,0,0,0,0,,
2010-09-15,-0.005083863256716,0.0035348838022687,0.20462670691747561,0.18259393391713052,1.2121017037517403,1.080947355594324,1.1206654160282485,1.121332780434349,-0.42051203190216624,-0.42863723708930046,0.7774076004360616,1.123160712554616,0,0,0,0,,
2010-09-16,-0.0032605821218755,-0.0003644100558466,0.19616804516504083,0.16932204423340066,1.17891701504448,1.0196170560296032,1.1585499457745414,1.1562350865678848,-0.422401500010788,-0.42884544742564157,0.7680946001242467,1.1207464066414257,0,0,0,0,,
2010-09-17,-0.0120346837347807,0.0008265141149324,0.19396522798266874,0.16799159171797337,1.1315478553281475,0.9464948488666844,1.1546127160239084,1.195514013291295,-0.4293527152838419,-0.4283733801261309,0.7659196352180484,1.1175722732421558,0,0,0,0,,
2010-09-20,0.0144857524631799,0.0150952878895575,0.19546499435647727,0.17186349767256592,1.1730302451858656,0.8684655058849349,1.1373269891718187,1.3506929604424418,-0.4210864599736579,-0.4197445117338001,0.7779900419665682,1.1168861542538266,0,0,0,0,,
2010-09-21,0.0018042198888985,-0.0025673131207138,0.18199312161684383,0.16001055339897974,1.2227587760668173,0.9704466088180772,1.1373819898182058,1.2599959286333486,-0.4200419726507898,-0.4212342092621921,0.7416703495509991,1.1184182877946043,0,0,0,0,,
2010-09-22,-0.0194492413660104,-0.0048371727944516,0.1873826512175539,0.16306899420791,1.1467880424523582,0.92689613766172,1.1491004291020797,1.2372346758778814,-0.4313217163068599,-0.42403379939950836,0.7590928675822666,1.1174232510500488,0,0,0,0,,
2010-09-23,-0.005100549091324,-0.0083662401778413,0.18718947378864104,0.1636844281998773,1.2635048457321567,0.9139307553176146,1.1435997660086603,1.3824951599238566,-0.4342222878100066,-0.4288524709680508,0.7597041243485486,1.1223809381303793,0,0,0,0,,
2010-09-24,0.0213017407197069,0.0209729155478082,0.19460728893004983,0.16910010753421445,1.2259976930830068,0.944727744297754,1.1508407165895767,1.297725932664685,-0.42217023767994644,-0.4168738420763244,0.7743916704244009,1.123185579735306,0,0,0,0,,
2010-09-27,-0.0107401692964619,-0.0056835531819335,0.20006185283260314,0.15852259103871563,1.3410402509671866,1.1174553986804532,1.262040012856858,1.2000839161462313,-0.42837622715179813,-0.4201880706066602,0.7765731394131364,1.1149552786229933,0,0,0,0,,
2010-09-28,-0.0021033909458043,0.0048386607358485,0.20037488417340432,0.15786830236737098,1.35059144294989,1.094907542468016,1.2692534294003963,1.2335209965816296,-0.42957857542001343,-0.41738255738972807,0.8004680737812835,1.1155466942979009,0,0,0,0,,
2010-09-29,-0.0098589811998183,-0.0025911128831447,0.16314263482327093,0.12998445717077098,1.2777037953334045,1.0469117276595368,1.2550934040439727,1.220450360404142,-0.4352023495209212,-0.4188921849512204,0.7748328496384446,1.1139695592660506,0,0,0,0,,
2010-09-30,0.0026379547905007,-0.0030884867064552,0.16345827357500659,0.12951094313215547,1.2844213680497525,0.995987412421808,1.2621193979586003,1.2895959848795666,-0.43371243885317634,-0.4206869287130157,0.7709357981593176,1.1186859469780552,0,0,0,0,,
2010-10-01,-0.0061437528397377,0.0044067143598945,0.16320367002407504,0.12338136314807024,1.2107370330270053,0.9558288234359942,1.3227578773644604,1.266688138441643,-0.4371915696650803,-0.4181340614829008,0.7655652048718343,1.1179294356983593,0,0,0,0,,
2010-10-04,-0.0064416636847677,-0.0080673865197217,0.1640422320559405,0.12821782706880958,1.1876899980913451,0.9168808323006616,1.2794026837461951,1.295359174551792,-0.4408169922922499,-0.42282819891157875,0.7687216881490114,1.1124552759968782,0,0,0,0,,
2010-10-05,0.0255027529315082,0.020646722507164,0.18234202335987396,0.1356563123938749,1.1694908385564873,0.9436950940715392,1.344146985438084,1.239267689218093,-0.4265562862031814,-0.41091149289554607,0.7745816019706753,1.1136861169482524,0,0,0,0,,
2010-10-06,0.0045898755521627,-0.0006722304595956,0.17960100325307143,0.1356631958044781,1.3359517987141083,1.1119784303815838,1.3238741884860048,1.2014188065281683,-0.4239242509206841,-0.4113074961334193,0.7733804098346706,1.1158125992895522,0,0,0,0,,
2010-10-07,0.0037405560795769,-0.0016478755817934,0.17503280006755886,0.13626736233356743,1.2757127694659272,1.0330480346827258,1.284480722824134,1.2349016954063803,-0.42176940727516865,-0.4122775881357259,0.7780964996696487,1.115137420799375,0,0,0,0,,
2010-10-08,-0.0018172437799052,0.006103613171284,0.1749745517884968,0.13664026416672406,1.2128826017076957,0.9728802641812504,1.2805489864612563,1.2466925749885827,-0.4228201932231487,-0.40869035788161234,0.7734542799137779,1.1175762010382995,0,0,0,0,,
2010-10-11,-0.0018672766025451,0.0001458262731871,0.1731628078225974,0.13294744589644816,1.1492820231220573,0.951797292403831,1.3024906695648197,1.20748612366764,-0.42389794757180466,-0.40860412940020263,0.7811351085555804,1.1149394384843612,0,0,0,0,,
2010-10-12,-0.0049276096061327,0.0038114836641496,0.1731799248875586,0.13273842932988383,1.0915684472430378,0.87972806135965,1.304670589834756,1.2408021241882192,-0.4267367535794625,-0.40635003370036593,0.7739891842237723,1.1159821558672147,0,0,0,0,,
2010-10-13,0.0202569532580346,0.0070957855615592,0.18751370205236656,0.1338373940946771,1.067307407606534,0.841508490371556,1.4010561347280763,1.2683263684425572,-0.41512418679217256,-0.4021376208408769,0.7784378820585433,1.0975112741531232,0,0,0,0,,
2010-10-14,-0.0015103688146151,-0.003648032184403,0.18714716114304158,0.13520588534778888,1.1874248580945546,0.845415435408112,1.3841643110552815,1.4045459881168865,-0.41600756498086433,-0.40431864204189305,0.7628327088613855,1.1119584572597268,0,0,0,0,,
2010-10-15,0.0017036658648399,0.0020254328732751,0.18108523574663754,0.135118508155548,1.1231896773341667,0.8266901118140092,1.3401956417263932,1.3586586573166424,-0.4150126370039975,-0.40311212943748753,0.7612415133932722,1.1050522597867394,0,0,0,0,,
2010-10-18,0.0027106663774237,0.0072176346907062,0.17441705259744733,0.1278436064346415,1.0547617587323848,0.7734951542491362,1.364300159090208,1.3636307259820983,-0.41342693142790643,-0.3988040108364539,0.7568876731029113,1.121774191044465,0,0,0,0,,
2010-10-19,-0.0002202902767959,-0.0160046440290548,0.17439731968868924,0.14204740344542524,1.0012813491142003,0.78575005683571,1.2277402856976043,1.2743000657823116,-0.41355614777154326,-0.4084259386347119,0.750344417344208,1.132499586612707,0,0,0,0,,
2010-10-20,0.0001468954491984,0.0104690826136784,0.15755703330376936,0.14389388330960895,0.940912755153222,0.932066550412511,1.094952958943794,1.0094909582763119,-0.4134700018384405,-0.4022327009141694,0.7476519697692758,1.0889328104248137,0,0,0,0,,
2010-10-21,-0.0004222817268056,0.0017723369527991,0.1557861850639574,0.13870868608316092,0.8821689924150052,0.9675869695722992,1.1231177330203956,0.9117206206331498,-0.4137176827388874,-0.40117325584082475,0.7500851596373078,1.0782924461931869,0,0,0,0,,
2010-10-22,0.0029793195820164,0.0023864087842906,0.13796380308307116,0.12015979517168798,0.8333841093766019,0.8978832590435493,1.1481694262706112,0.9281653277112509,-0.4119709603504813,-0.3997442104382951,0.7582360179397503,1.085536380865539,0,0,0,0,,
2010-10-25,-0.0050011395491045,0.0021446701468816,0.13294857788792883,0.11714882097381997,0.8005832388020845,0.8418208738200522,1.1348691073693327,0.9510137651602321,-0.41491177563669446,-0.39845685976592915,0.7340556488742841,1.072248151468254,0,0,0,0,,
2010-10-26,-0.0066918967281122,1.6885142218022246e-05,0.13543415230074118,0.1167764211075878,0.801500529051321,0.7884977401955079,1.1597731033045082,1.016490584808257,-0.41882712561096824,-0.39844670262445603,0.7384014924460075,0.8754849673835344,0,0,0,0,,
2010-10-27,-0.0090893499597216,-0.0026942096392165,0.13464333886528848,0.11682636561102211,0.8188894673192155,0.7336353833703053,1.1525081531132164,1.116207704646489,-0.4241096092533875,-0.40006741331674767,0.7425837688848113,0.8697091897633251,0,0,0,0,,
2010-10-28,0.0049782372523861,0.0011242172367564,0.1352741631591763,0.11552375679192392,0.8587977962132454,0.7147408231500043,1.170964024333332,1.201551343364373,-0.42124269025688155,-0.3993929587619064,0.7418229453945135,0.8737850075516836,0,0,0,0,,
2010-10-29,0.0055086244280132,-0.0004393838135683,0.133279924714369,0.11537165718486687,0.8427126103025525,0.662183355535822,1.1552224174158012,1.272627291606644,-0.4180545336025394,-0.3996568557741417,0.7431353103403106,0.8733449694949887,0,0,0,0,,
2010-11-01,-0.0152269744658479,0.000946085717253,0.14364843544235859,0.10966045410686666,0.8330058149958292,0.6243059286209935,1.3099383602986894,1.3342910531633507,-0.42691580235988946,-0.3990888796999388,0.7333652758724623,0.81806533669034,0,0,0,0,,
2010-11-02,0.0105177345380305,0.0077293360646937,0.11760368880310614,0.08804673620919247,0.9360933232886078,0.5781702655247183,1.3356961753095373,1.6190616832206972,-0.42088825490117066,-0.39444423570612797,0.7335680122813266,0.8177149189514503,0,0,0,0,,
2010-11-03,-0.0180581897957771,0.0036713064436857,0.13359375041295546,0.0880446610122297,0.9674644410216724,0.6166357004765298,1.5173407322722139,1.5689400407307357,-0.43134596470712905,-0.3922210549266648,0.6618467802455605,0.8570370011672817,0,0,0,0,,
