Date,Vol_IBEX,Vol_SPX
2020-06-18,2.154837627690044,2.5142815656320057
2020-06-19,2.1910126119960496,2.498440305610475
2020-06-22,2.1649727898884414,2.4763985687461467
2020-06-23,2.1035203122086026,2.33690063168279
2020-06-24,2.020841415367688,2.313413766788762
2020-06-25,2.0088094820375937,2.254828279523085
2020-06-26,2.09797737398578,2.3637787523516334
2020-06-29,2.073614740291378,2.2499815770337763
2020-06-30,2.005692281229156,2.27785777711546
2020-07-01,2.003333049102886,2.2351996826717233
2020-07-02,1.9545537800106654,2.1897738638548896
2020-07-03,1.9094407426179612,2.1080367214701545
2020-07-06,1.902009108484846,2.117436503036692
2020-07-07,1.8201319467740025,2.056267992450328
2020-07-08,1.7409083941575638,1.9848902969872377
2020-07-09,1.7715559969099683,2.079876334567674
2020-07-10,1.7532517013909252,1.967697071772256
2020-07-13,1.697671420048471,1.9559400224707253
2020-07-14,1.6698530144657853,1.886862757863232
2020-07-15,1.6114490958795897,1.841972628349965
2020-07-16,1.6612022091720915,1.8146437729770186
2020-07-17,1.6236320014081806,1.7310882958273508
2020-07-20,1.60091523371764,1.725793950384446
2020-07-21,1.554103374707491,1.697153886019351
2020-07-22,1.5816295028525718,1.7191155611064315
2020-07-23,1.5511774295490708,1.7019314303910194
2020-07-24,1.4964200803150223,1.6148334482354822
2020-07-27,1.5002018474071224,1.576936681644296
2020-07-28,1.4923771369760908,1.5458634543871324
2020-07-29,1.4779894341660413,1.4880329279518023
2020-07-30,1.5187222606258775,1.5144362544607226
2020-07-31,1.5177703949547894,1.4749755909461042
2020-08-03,1.574347609872481,1.501451116785974
2020-08-04,1.5395465245411613,1.4558896715551217
2020-08-05,1.5121707444953036,1.4128140112636856
2020-08-06,1.4751442727256685,1.3857365045920276
2020-08-07,1.437297407704534,1.3846486994064477
2020-08-10,1.4358125836810618,1.3175777663570782
2020-08-11,1.419999450111167,1.3512483046100763
2020-08-12,1.4309827492887826,1.365682044999436
2020-08-13,1.41836865355348,1.343475009011998
2020-08-14,1.399521573476134,1.29000643392947
2020-08-17,1.5037204779298268,1.3712350707398364
2020-08-18,1.5249904883923753,1.3514199697757567
2020-08-19,1.4944425320744252,1.3535089047215216
2020-08-20,1.4336625808927461,1.323354623382385
2020-08-21,1.3789674164115562,1.264458976262114
2020-08-24,1.4824163386108637,1.2565182756016715
2020-08-25,1.4973979222213076,1.2616983572029354
2020-08-26,1.4552980496865608,1.2135129739100152
2020-08-27,1.456538786707683,1.1744019069933536
2020-08-28,1.452145387429248,1.1331400518066725
2020-08-31,1.4754970864257526,1.118559310422294
2020-09-01,1.5079725990798256,1.135038296259796
2020-09-02,1.4721556053709557,1.1032296303644078
2020-09-03,1.541314047094535,1.1936988573751472
2020-09-04,1.4841800348556433,1.1925121686206503
2020-09-07,1.4843824783198076,1.178404707553607
2020-09-08,1.4620185473996463,1.152911542036942
2020-09-09,1.580057821802961,1.4597693714150184
2020-09-10,1.5176711612886706,1.4343577603664217
2020-09-11,1.4709505263613927,1.3919175721048924
2020-09-14,1.5140341981606016,1.3991757692467972
2020-09-15,1.4601648281186788,1.3468209259793362
2020-09-16,1.441270131670286,1.280353958864803
2020-09-17,1.391149452170109,1.2472566995433592
2020-09-18,1.3691449778582652,1.2134008379835908
2020-09-21,1.3559149250624933,1.1718377783858231
2020-09-22,1.4243775998430441,1.2592275830247008
2020-09-23,1.3989870834435985,1.2455058499474156
2020-09-24,1.388201440588124,1.3098635747680505
2020-09-25,1.3776857092807007,1.3079866561563693
2020-09-28,1.3468851947192322,1.3096825880996477
2020-09-29,1.2976581473850717,1.2637459864529195
2020-09-30,1.3848831090845397,1.219295397180931
2020-10-01,1.3533544258049517,1.2343729673050348
2020-10-02,1.3531138382413492,1.2310531625341778
2020-10-05,1.359681582341155,1.2050695899482766
2020-10-06,1.3509193700499136,1.1788006253415613
2020-10-07,1.3357994332015548,1.17123340906126
2020-10-08,1.3320539843426047,1.16754292304831
2020-10-09,1.3179644844846465,1.1765093173947738
2020-10-12,1.330494383810958,1.1620959838383433
2020-10-13,1.2863641679055644,1.1282256281454577
2020-10-14,1.2555322339190496,1.0858160006144537
2020-10-15,1.223702486436797,1.0771126813241485
2020-10-16,1.183040903210741,1.0320594231432876
2020-10-19,1.1982360474059461,1.0134641996567515
2020-10-20,1.158169135565226,1.0470356228252362
2020-10-21,1.1686350158864034,1.0390649178999434
2020-10-22,1.1987115624830773,1.0293823127410018
2020-10-23,1.1927024426450459,1.0249289079821582
2020-10-26,1.1723311887965522,1.0467563868562202
2020-10-27,1.2558719049298728,1.0246232007664886
2020-10-28,1.2758877908688488,1.0180288692877952
2020-10-29,1.2768591234347926,1.0092057344581604
2020-10-30,1.2496285332343808,0.9800535608363612
2020-11-02,1.2088458874775911,0.9704589260812329
2020-11-03,1.2118043185432597,0.9617962763565199
2020-11-04,1.172356406657447,0.9200684482749762
2020-11-05,1.1864478630339543,0.8923838967578563
2020-11-06,1.2609247620825448,0.91383567732219
2020-11-09,1.226559889608095,0.9625138265358977
2020-11-10,1.206384720390047,0.937270328372104
2020-11-11,1.216366875502975,0.9021254661337682
2020-11-12,1.2079065823997466,0.8755634914741851
2020-11-13,1.1905027578986682,0.8482203197804622
2020-11-16,1.1717091793133176,0.8492820964183416
2020-11-17,1.1894349873233507,0.829829661645759
2020-11-18,1.1534457040542436,0.8139660599723361
2020-11-19,1.1836129401042246,0.849558062610041
2020-11-20,1.1419785495326666,0.8331729952257675
2020-11-23,1.1054598171191683,0.8670319482314398
2020-11-24,1.087271347507205,0.8359883056905515
2020-11-25,1.0709875172576167,0.8435643072177443
2020-11-26,1.1424293522705744,0.829091448119326
2020-11-27,1.1101531984257054,0.8433650341568795
2020-11-30,1.0912581270146733,0.9152022829532397
2020-12-01,1.054406881992573,1.1445623574791055
2020-12-02,1.0299103301349843,1.1372387596783238
2020-12-03,1.019330282971627,1.2433322124248325
2020-12-04,1.024762812119115,1.2763775667591972
2020-12-07,1.0057507142768352,1.3016018012357706
2020-12-08,1.0118547832883347,1.2384361346374253
2020-12-09,0.9785411610209478,1.2356126647893735
2020-12-10,1.001596711084161,1.1966548721228674
2020-12-11,1.0143338663166859,1.1659980379280834
2020-12-14,0.9977838633732888,1.1578641818793738
2020-12-15,1.0774968392772686,1.1654560346618559
2020-12-16,1.2056345360925655,1.1742098633582845
2020-12-17,1.188236107524388,1.1674066244112284
2020-12-18,1.14424984944557,1.243373342795977
2020-12-21,1.1110948445204347,1.1931836637641051
2020-12-22,1.0827412547949242,1.2121942166120665
2020-12-23,1.1515812440335498,1.2293587054521964
2020-12-24,1.1595046837666307,1.1967865399011917
2020-12-25,1.116994031147842,1.176168707010058
2020-12-28,1.0821071925358063,1.1425338346945604
2020-12-29,1.0555165982155787,1.1432460798533641
2020-12-30,1.0708448634056023,1.17992759952075
2020-12-31,1.0938507191633713,1.1997246842398184
2021-01-01,1.0731134357844312,1.225147274738678
2021-01-04,1.0848829759817458,1.2006084532113195
2021-01-05,1.074706478996482,1.1823154728360128
2021-01-06,1.0385738989499311,1.2050741021868574
2021-01-07,1.0555334669929821,1.1821384042020313
2021-01-08,1.041864463535656,1.1630245474102272
2021-01-11,1.0755936089572171,1.1194583044895128
2021-01-12,1.05512065693154,1.0703743659215212
2021-01-13,1.021269465030454,1.1199669522985345
2021-01-14,1.0279759092112104,1.0880960901616616
2021-01-15,1.0749244720432525,1.0537837331364635
2021-01-18,1.0484942219895277,1.0302213832290106
2021-01-19,1.0734360705538446,0.9984609643475423
2021-01-20,1.1012528407941855,1.0756824933418998
2021-01-21,1.160572060956398,1.0469623884072246
2021-01-22,1.2346811330235585,1.2273634709778358
2021-01-25,1.2274065899473205,1.221894061601546
2021-01-26,1.202299765903385,1.2266803971926565
2021-01-27,1.2368208302355634,1.223116485653204
