Date,Index,VaR95_exc,VaR99_exc,Severity95
2002-12-25,IBEX,0,0,
2002-12-26,IBEX,0,0,
2002-12-27,IBEX,1,0,-0.466743560915611
2002-12-30,IBEX,0,0,
2002-12-31,IBEX,0,0,
2003-01-01,IBEX,0,0,
2003-01-02,IBEX,0,0,
2003-01-03,IBEX,0,0,
2003-01-06,IBEX,0,0,
2003-01-07,IBEX,0,0,
2003-01-08,IBEX,0,0,
2003-01-09,IBEX,0,0,
2003-01-10,IBEX,0,0,
2003-01-13,IBEX,0,0,
2003-01-14,IBEX,0,0,
2003-01-15,IBEX,0,0,
2003-01-16,IBEX,0,0,
2003-01-17,IBEX,1,0,-0.2532943025649952
2003-01-20,IBEX,0,0,
2003-01-21,IBEX,0,0,
2003-01-22,IBEX,0,0,
2003-01-23,IBEX,0,0,
2003-01-24,IBEX,0,0,
2003-01-27,IBEX,1,1,-1.8136791656254925
2003-01-28,IBEX,0,0,
2003-01-29,IBEX,0,0,
2003-01-30,IBEX,0,0,
2003-01-31,IBEX,0,0,
2003-02-03,IBEX,0,0,
2003-02-04,IBEX,1,0,-0.06401363077544353
2003-02-05,IBEX,0,0,
2003-02-06,IBEX,0,0,
2003-02-07,IBEX,0,0,
2003-02-10,IBEX,0,0,
2003-02-11,IBEX,0,0,
2003-02-12,IBEX,0,0,
2003-02-13,IBEX,0,0,
2003-02-14,IBEX,0,0,
2003-02-17,IBEX,0,0,
2003-02-18,IBEX,0,0,
2003-02-19,IBEX,0,0,
2003-02-20,IBEX,0,0,
2003-02-21,IBEX,0,0,
2003-02-24,IBEX,0,0,
2003-02-25,IBEX,1,0,-0.005785661683584298
2003-02-26,IBEX,0,0,
2003-02-27,IBEX,0,0,
2003-02-28,IBEX,0,0,
2003-03-03,IBEX,0,0,
2003-03-04,IBEX,0,0,
2003-03-05,IBEX,0,0,
2003-03-06,IBEX,0,0,
2003-03-07,IBEX,0,0,
2003-03-10,IBEX,1,0,-0.12354804522321938
2003-03-11,IBEX,0,0,
2003-03-12,IBEX,1,0,-0.2706828436953752
2003-03-13,IBEX,0,0,
2003-03-14,IBEX,0,0,
2003-03-17,IBEX,0,0,
2003-03-18,IBEX,0,0,
2003-03-19,IBEX,0,0,
2003-03-20,IBEX,0,0,
2003-03-21,IBEX,0,0,
2003-03-24,IBEX,1,0,-1.3163116008626865
2003-03-25,IBEX,0,0,
2003-03-26,IBEX,0,0,
2003-03-27,IBEX,0,0,
2003-03-28,IBEX,0,0,
2003-03-31,IBEX,0,0,
2003-04-01,IBEX,0,0,
2003-04-02,IBEX,0,0,
2003-04-03,IBEX,0,0,
2003-04-04,IBEX,0,0,
2003-04-07,IBEX,0,0,
2003-04-08,IBEX,0,0,
2003-04-09,IBEX,0,0,
2003-04-10,IBEX,0,0,
2003-04-11,IBEX,0,0,
2003-04-14,IBEX,0,0,
2003-04-15,IBEX,0,0,
2003-04-16,IBEX,0,0,
2003-04-17,IBEX,0,0,
2003-04-18,IBEX,0,0,
2003-04-21,IBEX,0,0,
2003-04-22,IBEX,0,0,
2003-04-23,IBEX,0,0,
2003-04-24,IBEX,0,0,
2003-04-25,IBEX,0,0,
2003-04-28,IBEX,0,0,
2003-04-29,IBEX,0,0,
2003-04-30,IBEX,0,0,
2003-05-01,IBEX,0,0,
2003-05-02,IBEX,0,0,
2003-05-05,IBEX,0,0,
2003-05-06,IBEX,0,0,
2003-05-07,IBEX,1,0,-0.11045531349626758
2003-05-08,IBEX,0,0,
2003-05-09,IBEX,0,0,
2003-05-12,IBEX,0,0,
2003-05-13,IBEX,0,0,
2003-05-14,IBEX,0,0,
2003-05-15,IBEX,0,0,
2003-05-16,IBEX,0,0,
2003-05-19,IBEX,1,0,-1.093015204108955
2003-05-20,IBEX,0,0,
2003-05-21,IBEX,0,0,
2003-05-22,IBEX,0,0,
2003-05-23,IBEX,0,0,
2003-05-26,IBEX,0,0,
2003-05-27,IBEX,0,0,
2003-05-28,IBEX,0,0,
2003-05-29,IBEX,0,0,
2003-05-30,IBEX,0,0,
2003-06-02,IBEX,0,0,
2003-06-03,IBEX,0,0,
2003-06-04,IBEX,0,0,
2003-06-05,IBEX,0,0,
2003-06-06,IBEX,0,0,
2003-06-09,IBEX,0,0,
2003-06-10,IBEX,0,0,
2003-06-11,IBEX,0,0,
2003-06-12,IBEX,0,0,
2003-06-13,IBEX,0,0,
2003-06-16,IBEX,0,0,
2003-06-17,IBEX,0,0,
2003-06-18,IBEX,0,0,
2003-06-19,IBEX,0,0,
2003-06-20,IBEX,0,0,
2003-06-23,IBEX,1,0,-0.11188362357297432
2003-06-24,IBEX,0,0,
2003-06-25,IBEX,0,0,
2003-06-26,IBEX,0,0,
2003-06-27,IBEX,0,0,
2003-06-30,IBEX,0,0,
2003-07-01,IBEX,0,0,
2003-07-02,IBEX,0,0,
2003-07-03,IBEX,0,0,
2003-07-04,IBEX,0,0,
2003-07-07,IBEX,0,0,
2003-07-08,IBEX,0,0,
2003-07-09,IBEX,0,0,
2003-07-10,IBEX,0,0,
2003-07-11,IBEX,0,0,
2003-07-14,IBEX,0,0,
2003-07-15,IBEX,0,0,
2003-07-16,IBEX,0,0,
2003-07-17,IBEX,0,0,
2003-07-18,IBEX,0,0,
2003-07-21,IBEX,0,0,
2003-07-22,IBEX,0,0,
2003-07-23,IBEX,0,0,
2003-07-24,IBEX,0,0,
2003-07-25,IBEX,0,0,
2003-07-28,IBEX,0,0,
2003-07-29,IBEX,0,0,
2003-07-30,IBEX,0,0,
2003-07-31,IBEX,0,0,
2003-08-01,IBEX,0,0,
2003-08-04,IBEX,0,0,
2003-08-05,IBEX,0,0,
2003-08-06,IBEX,0,0,
2003-08-07,IBEX,0,0,
2003-08-08,IBEX,0,0,
2003-08-11,IBEX,0,0,
2003-08-12,IBEX,0,0,
2003-08-13,IBEX,0,0,
2003-08-14,IBEX,0,0,
2003-08-15,IBEX,0,0,
2003-08-18,IBEX,0,0,
2003-08-19,IBEX,0,0,
2003-08-20,IBEX,0,0,
2003-08-21,IBEX,0,0,
2003-08-22,IBEX,0,0,
2003-08-25,IBEX,0,0,
2003-08-26,IBEX,0,0,
2003-08-27,IBEX,0,0,
2003-08-28,IBEX,0,0,
2003-08-29,IBEX,0,0,
2003-09-01,IBEX,0,0,
2003-09-02,IBEX,0,0,
2003-09-03,IBEX,0,0,
2003-09-04,IBEX,0,0,
2003-09-05,IBEX,0,0,
2003-09-08,IBEX,0,0,
2003-09-09,IBEX,0,0,
2003-09-10,IBEX,0,0,
2003-09-11,IBEX,0,0,
2003-09-12,IBEX,0,0,
2003-09-15,IBEX,0,0,
2003-09-16,IBEX,0,0,
2003-09-17,IBEX,0,0,
2003-09-18,IBEX,0,0,
2003-09-19,IBEX,0,0,
2003-09-22,IBEX,1,0,-0.20667270546931316
2003-09-23,IBEX,0,0,
2003-09-24,IBEX,0,0,
2003-09-25,IBEX,0,0,
2003-09-26,IBEX,0,0,
2003-09-29,IBEX,0,0,
2003-09-30,IBEX,0,0,
2003-10-01,IBEX,0,0,
2003-10-02,IBEX,0,0,
2003-10-03,IBEX,0,0,
2003-10-06,IBEX,0,0,
2003-10-07,IBEX,0,0,
2003-10-08,IBEX,0,0,
2003-10-09,IBEX,0,0,
2003-10-10,IBEX,0,0,
2003-10-13,IBEX,0,0,
2003-10-14,IBEX,0,0,
2003-10-15,IBEX,0,0,
2003-10-16,IBEX,0,0,
2003-10-17,IBEX,0,0,
2003-10-20,IBEX,0,0,
2003-10-21,IBEX,0,0,
2003-10-22,IBEX,0,0,
2003-10-23,IBEX,0,0,
2003-10-24,IBEX,0,0,
2003-10-27,IBEX,0,0,
2003-10-28,IBEX,0,0,
2003-10-29,IBEX,0,0,
2003-10-30,IBEX,0,0,
2003-10-31,IBEX,0,0,
2003-11-03,IBEX,0,0,
2003-11-04,IBEX,0,0,
2003-11-05,IBEX,0,0,
2003-11-06,IBEX,0,0,
2003-11-07,IBEX,0,0,
2003-11-10,IBEX,0,0,
2003-11-11,IBEX,0,0,
2003-11-12,IBEX,0,0,
2003-11-13,IBEX,0,0,
2003-11-14,IBEX,0,0,
2003-11-17,IBEX,1,0,-0.5279449146199338
2003-11-18,IBEX,0,0,
2003-11-19,IBEX,0,0,
2003-11-20,IBEX,0,0,
2003-11-21,IBEX,0,0,
2003-11-24,IBEX,0,0,
2003-11-25,IBEX,0,0,
2003-11-26,IBEX,0,0,
2003-11-27,IBEX,0,0,
2003-11-28,IBEX,0,0,
2003-12-01,IBEX,0,0,
2003-12-02,IBEX,0,0,
2003-12-03,IBEX,0,0,
2003-12-04,IBEX,0,0,
2003-12-05,IBEX,0,0,
2003-12-08,IBEX,0,0,
2003-12-09,IBEX,0,0,
2003-12-10,IBEX,0,0,
2003-12-11,IBEX,0,0,
2003-12-12,IBEX,0,0,
2003-12-15,IBEX,0,0,
2003-12-16,IBEX,0,0,
2003-12-17,IBEX,0,0,
2003-12-18,IBEX,0,0,
2003-12-19,IBEX,0,0,
2003-12-22,IBEX,0,0,
2003-12-23,IBEX,0,0,
2003-12-24,IBEX,0,0,
2003-12-25,IBEX,0,0,
2003-12-26,IBEX,0,0,
2003-12-29,IBEX,0,0,
2003-12-30,IBEX,0,0,
2003-12-31,IBEX,0,0,
2004-01-01,IBEX,0,0,
2004-01-02,IBEX,0,0,
2004-01-05,IBEX,0,0,
2004-01-06,IBEX,0,0,
2004-01-07,IBEX,0,0,
2004-01-08,IBEX,0,0,
2004-01-09,IBEX,0,0,
2004-01-12,IBEX,0,0,
2004-01-13,IBEX,0,0,
2004-01-14,IBEX,0,0,
2004-01-15,IBEX,0,0,
2004-01-16,IBEX,0,0,
2004-01-19,IBEX,0,0,
2004-01-20,IBEX,0,0,
2004-01-21,IBEX,0,0,
2004-01-22,IBEX,0,0,
2004-01-23,IBEX,0,0,
2004-01-26,IBEX,0,0,
2004-01-27,IBEX,0,0,
2004-01-28,IBEX,0,0,
2004-01-29,IBEX,0,0,
2004-01-30,IBEX,0,0,
2004-02-02,IBEX,0,0,
2004-02-03,IBEX,0,0,
2004-02-04,IBEX,0,0,
2004-02-05,IBEX,0,0,
2004-02-06,IBEX,0,0,
2004-02-09,IBEX,0,0,
2004-02-10,IBEX,0,0,
2004-02-11,IBEX,0,0,
2004-02-12,IBEX,0,0,
2004-02-13,IBEX,0,0,
2004-02-16,IBEX,0,0,
2004-02-17,IBEX,0,0,
2004-02-18,IBEX,0,0,
2004-02-19,IBEX,0,0,
2004-02-20,IBEX,0,0,
2004-02-23,IBEX,0,0,
2004-02-24,IBEX,0,0,
2004-02-25,IBEX,0,0,
2004-02-26,IBEX,0,0,
2004-02-27,IBEX,0,0,
2004-03-01,IBEX,0,0,
2004-03-02,IBEX,0,0,
2004-03-03,IBEX,0,0,
2004-03-04,IBEX,0,0,
2004-03-05,IBEX,0,0,
2004-03-08,IBEX,0,0,
2004-03-09,IBEX,0,0,
2004-03-10,IBEX,0,0,
2004-03-11,IBEX,1,0,-0.5238124265012765
2004-03-12,IBEX,0,0,
2004-03-15,IBEX,1,1,-2.336873896831511
2004-03-16,IBEX,0,0,
2004-03-17,IBEX,0,0,
2004-03-18,IBEX,0,0,
2004-03-19,IBEX,0,0,
2004-03-22,IBEX,0,0,
2004-03-23,IBEX,0,0,
2004-03-24,IBEX,0,0,
2004-03-25,IBEX,0,0,
2004-03-26,IBEX,0,0,
2004-03-29,IBEX,0,0,
2004-03-30,IBEX,0,0,
2004-03-31,IBEX,0,0,
2004-04-01,IBEX,0,0,
2004-04-02,IBEX,0,0,
2004-04-05,IBEX,0,0,
2004-04-06,IBEX,0,0,
2004-04-07,IBEX,0,0,
2004-04-08,IBEX,0,0,
2004-04-09,IBEX,0,0,
2004-04-12,IBEX,0,0,
2004-04-13,IBEX,0,0,
2004-04-14,IBEX,0,0,
2004-04-15,IBEX,0,0,
2004-04-16,IBEX,0,0,
2004-04-19,IBEX,0,0,
2004-04-20,IBEX,0,0,
2004-04-21,IBEX,0,0,
2004-04-22,IBEX,0,0,
2004-04-23,IBEX,0,0,
2004-04-26,IBEX,0,0,
2004-04-27,IBEX,0,0,
2004-04-28,IBEX,0,0,
2004-04-29,IBEX,0,0,
2004-04-30,IBEX,0,0,
2004-05-03,IBEX,0,0,
2004-05-04,IBEX,0,0,
2004-05-05,IBEX,0,0,
2004-05-06,IBEX,0,0,
2004-05-07,IBEX,0,0,
2004-05-10,IBEX,1,0,-0.6916618310394291
2004-05-11,IBEX,0,0,
2004-05-12,IBEX,0,0,
2004-05-13,IBEX,0,0,
2004-05-14,IBEX,0,0,
2004-05-17,IBEX,0,0,
2004-05-18,IBEX,0,0,
2004-05-19,IBEX,0,0,
2004-05-20,IBEX,0,0,
2004-05-21,IBEX,0,0,
2004-05-24,IBEX,0,0,
2004-05-25,IBEX,0,0,
2004-05-26,IBEX,0,0,
2004-05-27,IBEX,0,0,
2004-05-28,IBEX,0,0,
2004-05-31,IBEX,0,0,
2004-06-01,IBEX,0,0,
2004-06-02,IBEX,0,0,
2004-06-03,IBEX,0,0,
2004-06-04,IBEX,0,0,
2004-06-07,IBEX,0,0,
2004-06-08,IBEX,0,0,
2004-06-09,IBEX,0,0,
2004-06-10,IBEX,0,0,
2004-06-11,IBEX,0,0,
2004-06-14,IBEX,0,0,
2004-06-15,IBEX,0,0,
2004-06-16,IBEX,0,0,
2004-06-17,IBEX,0,0,
2004-06-18,IBEX,0,0,
2004-06-21,IBEX,0,0,
2004-06-22,IBEX,0,0,
2004-06-23,IBEX,0,0,
2004-06-24,IBEX,0,0,
2004-06-25,IBEX,0,0,
2004-06-28,IBEX,0,0,
2004-06-29,IBEX,0,0,
2004-06-30,IBEX,0,0,
2004-07-01,IBEX,0,0,
2004-07-02,IBEX,0,0,
2004-07-05,IBEX,0,0,
2004-07-06,IBEX,0,0,
2004-07-07,IBEX,0,0,
2004-07-08,IBEX,0,0,
2004-07-09,IBEX,0,0,
2004-07-12,IBEX,0,0,
2004-07-13,IBEX,0,0,
2004-07-14,IBEX,0,0,
2004-07-15,IBEX,0,0,
2004-07-16,IBEX,0,0,
2004-07-19,IBEX,0,0,
2004-07-20,IBEX,0,0,
2004-07-21,IBEX,0,0,
2004-07-22,IBEX,0,0,
2004-07-23,IBEX,0,0,
2004-07-26,IBEX,0,0,
2004-07-27,IBEX,0,0,
2004-07-28,IBEX,0,0,
2004-07-29,IBEX,0,0,
2004-07-30,IBEX,0,0,
2004-08-02,IBEX,0,0,
2004-08-03,IBEX,0,0,
2004-08-04,IBEX,0,0,
2004-08-05,IBEX,0,0,
2004-08-06,IBEX,1,0,-0.19079842953829895
2004-08-09,IBEX,0,0,
2004-08-10,IBEX,0,0,
2004-08-11,IBEX,0,0,
2004-08-12,IBEX,0,0,
2004-08-13,IBEX,0,0,
2004-08-16,IBEX,0,0,
2004-08-17,IBEX,0,0,
2004-08-18,IBEX,0,0,
2004-08-19,IBEX,0,0,
2004-08-20,IBEX,0,0,
2004-08-23,IBEX,0,0,
2004-08-24,IBEX,0,0,
2004-08-25,IBEX,0,0,
2004-08-26,IBEX,0,0,
2004-08-27,IBEX,0,0,
2004-08-30,IBEX,0,0,
2004-08-31,IBEX,0,0,
2004-09-01,IBEX,0,0,
2004-09-02,IBEX,0,0,
2004-09-03,IBEX,0,0,
2004-09-06,IBEX,0,0,
2004-09-07,IBEX,0,0,
2004-09-08,IBEX,0,0,
2004-09-09,IBEX,0,0,
2004-09-10,IBEX,0,0,
2004-09-13,IBEX,0,0,
2004-09-14,IBEX,0,0,
2004-09-15,IBEX,0,0,
2004-09-16,IBEX,0,0,
2004-09-17,IBEX,0,0,
2004-09-20,IBEX,0,0,
2004-09-21,IBEX,0,0,
2004-09-22,IBEX,0,0,
2004-09-23,IBEX,0,0,
2004-09-24,IBEX,0,0,
2004-09-27,IBEX,0,0,
2004-09-28,IBEX,0,0,
2004-09-29,IBEX,0,0,
2004-09-30,IBEX,0,0,
2004-10-01,IBEX,0,0,
2004-10-04,IBEX,0,0,
2004-10-05,IBEX,0,0,
2004-10-06,IBEX,0,0,
2004-10-07,IBEX,0,0,
2004-10-08,IBEX,0,0,
2004-10-11,IBEX,0,0,
2004-10-12,IBEX,0,0,
2004-10-13,IBEX,0,0,
2004-10-14,IBEX,0,0,
2004-10-15,IBEX,0,0,
2004-10-18,IBEX,0,0,
2004-10-19,IBEX,0,0,
2004-10-20,IBEX,0,0,
2004-10-21,IBEX,0,0,
2004-10-22,IBEX,0,0,
2004-10-25,IBEX,1,0,-0.1547482088757548
2004-10-26,IBEX,0,0,
2004-10-27,IBEX,0,0,
2004-10-28,IBEX,0,0,
2004-10-29,IBEX,0,0,
2004-11-01,IBEX,0,0,
2004-11-02,IBEX,0,0,
2004-11-03,IBEX,0,0,
2004-11-04,IBEX,0,0,
2004-11-05,IBEX,0,0,
2004-11-08,IBEX,0,0,
2004-11-09,IBEX,0,0,
2004-11-10,IBEX,0,0,
2004-11-11,IBEX,0,0,
2004-11-12,IBEX,0,0,
2004-11-15,IBEX,0,0,
2004-11-16,IBEX,0,0,
2004-11-17,IBEX,0,0,
2004-11-18,IBEX,0,0,
2004-11-19,IBEX,0,0,
2004-11-22,IBEX,0,0,
2004-11-23,IBEX,0,0,
2004-11-24,IBEX,0,0,
2004-11-25,IBEX,0,0,
2004-11-26,IBEX,0,0,
2004-11-29,IBEX,0,0,
2004-11-30,IBEX,0,0,
2004-12-01,IBEX,0,0,
2004-12-02,IBEX,0,0,
2004-12-03,IBEX,0,0,
2004-12-06,IBEX,0,0,
2004-12-07,IBEX,0,0,
2004-12-08,IBEX,0,0,
2004-12-09,IBEX,0,0,
2004-12-10,IBEX,0,0,
2004-12-13,IBEX,0,0,
2004-12-14,IBEX,0,0,
2004-12-15,IBEX,0,0,
2004-12-16,IBEX,0,0,
2004-12-17,IBEX,0,0,
2004-12-20,IBEX,0,0,
2004-12-21,IBEX,0,0,
2004-12-22,IBEX,0,0,
2004-12-23,IBEX,0,0,
2004-12-24,IBEX,0,0,
2004-12-27,IBEX,0,0,
2004-12-28,IBEX,0,0,
2004-12-29,IBEX,0,0,
2004-12-30,IBEX,0,0,
2004-12-31,IBEX,0,0,
2005-01-03,IBEX,0,0,
2005-01-04,IBEX,0,0,
2005-01-05,IBEX,0,0,
2005-01-06,IBEX,0,0,
2005-01-07,IBEX,0,0,
2005-01-10,IBEX,0,0,
2005-01-11,IBEX,0,0,
2005-01-12,IBEX,0,0,
2005-01-13,IBEX,0,0,
2005-01-14,IBEX,0,0,
2005-01-17,IBEX,0,0,
2005-01-18,IBEX,0,0,
2005-01-19,IBEX,0,0,
2005-01-20,IBEX,0,0,
2005-01-21,IBEX,0,0,
2005-01-24,IBEX,0,0,
2005-01-25,IBEX,0,0,
2005-01-26,IBEX,0,0,
2005-01-27,IBEX,0,0,
2005-01-28,IBEX,0,0,
2005-01-31,IBEX,0,0,
2005-02-01,IBEX,0,0,
2005-02-02,IBEX,0,0,
2005-02-03,IBEX,0,0,
2005-02-04,IBEX,0,0,
2005-02-07,IBEX,0,0,
2005-02-08,IBEX,0,0,
2005-02-09,IBEX,0,0,
2005-02-10,IBEX,0,0,
2005-02-11,IBEX,0,0,
2005-02-14,IBEX,0,0,
2005-02-15,IBEX,0,0,
2005-02-16,IBEX,0,0,
2005-02-17,IBEX,0,0,
2005-02-18,IBEX,0,0,
2005-02-21,IBEX,0,0,
2005-02-22,IBEX,0,0,
2005-02-23,IBEX,0,0,
2005-02-24,IBEX,0,0,
2005-02-25,IBEX,0,0,
2005-02-28,IBEX,0,0,
2005-03-01,IBEX,0,0,
2005-03-02,IBEX,0,0,
2005-03-03,IBEX,0,0,
2005-03-04,IBEX,0,0,
2005-03-07,IBEX,0,0,
2005-03-08,IBEX,0,0,
2005-03-09,IBEX,0,0,
2005-03-10,IBEX,0,0,
2005-03-11,IBEX,0,0,
2005-03-14,IBEX,0,0,
2005-03-15,IBEX,0,0,
2005-03-16,IBEX,0,0,
2005-03-17,IBEX,0,0,
2005-03-18,IBEX,0,0,
2005-03-21,IBEX,0,0,
2005-03-22,IBEX,0,0,
2005-03-23,IBEX,0,0,
2005-03-24,IBEX,0,0,
2005-03-25,IBEX,0,0,
2005-03-28,IBEX,0,0,
2005-03-29,IBEX,0,0,
2005-03-30,IBEX,0,0,
2005-03-31,IBEX,0,0,
2005-04-01,IBEX,0,0,
2005-04-04,IBEX,0,0,
2005-04-05,IBEX,0,0,
2005-04-06,IBEX,0,0,
2005-04-07,IBEX,0,0,
2005-04-08,IBEX,0,0,
2005-04-11,IBEX,0,0,
2005-04-12,IBEX,0,0,
2005-04-13,IBEX,0,0,
2005-04-14,IBEX,0,0,
2005-04-15,IBEX,1,0,-0.6538075672131052
2005-04-18,IBEX,0,0,
2005-04-19,IBEX,0,0,
2005-04-20,IBEX,0,0,
2005-04-21,IBEX,0,0,
2005-04-22,IBEX,0,0,
2005-04-25,IBEX,0,0,
2005-04-26,IBEX,0,0,
2005-04-27,IBEX,0,0,
2005-04-28,IBEX,0,0,
2005-04-29,IBEX,0,0,
2005-05-02,IBEX,0,0,
2005-05-03,IBEX,0,0,
2005-05-04,IBEX,0,0,
2005-05-05,IBEX,0,0,
2005-05-06,IBEX,0,0,
2005-05-09,IBEX,0,0,
2005-05-10,IBEX,0,0,
2005-05-11,IBEX,0,0,
2005-05-12,IBEX,0,0,
2005-05-13,IBEX,0,0,
2005-05-16,IBEX,0,0,
2005-05-17,IBEX,0,0,
2005-05-18,IBEX,0,0,
2005-05-19,IBEX,0,0,
2005-05-20,IBEX,0,0,
2005-05-23,IBEX,0,0,
2005-05-24,IBEX,0,0,
2005-05-25,IBEX,0,0,
2005-05-26,IBEX,0,0,
2005-05-27,IBEX,0,0,
2005-05-30,IBEX,0,0,
2005-05-31,IBEX,0,0,
2005-06-01,IBEX,0,0,
2005-06-02,IBEX,0,0,
2005-06-03,IBEX,0,0,
2005-06-06,IBEX,0,0,
2005-06-07,IBEX,0,0,
2005-06-08,IBEX,0,0,
2005-06-09,IBEX,0,0,
2005-06-10,IBEX,0,0,
2005-06-13,IBEX,0,0,
2005-06-14,IBEX,0,0,
2005-06-15,IBEX,0,0,
2005-06-16,IBEX,0,0,
2005-06-17,IBEX,0,0,
2005-06-20,IBEX,0,0,
2005-06-21,IBEX,0,0,
2005-06-22,IBEX,0,0,
2005-06-23,IBEX,0,0,
2005-06-24,IBEX,0,0,
2005-06-27,IBEX,0,0,
2005-06-28,IBEX,0,0,
2005-06-29,IBEX,0,0,
2005-06-30,IBEX,0,0,
2005-07-01,IBEX,0,0,
2005-07-04,IBEX,0,0,
2005-07-05,IBEX,0,0,
2005-07-06,IBEX,0,0,
2005-07-07,IBEX,1,0,-0.40256898804701935
2005-07-08,IBEX,0,0,
2005-07-11,IBEX,0,0,
2005-07-12,IBEX,0,0,
2005-07-13,IBEX,0,0,
2005-07-14,IBEX,0,0,
2005-07-15,IBEX,0,0,
2005-07-18,IBEX,0,0,
2005-07-19,IBEX,0,0,
2005-07-20,IBEX,0,0,
2005-07-21,IBEX,0,0,
2005-07-22,IBEX,0,0,
2005-07-25,IBEX,0,0,
2005-07-26,IBEX,0,0,
2005-07-27,IBEX,0,0,
2005-07-28,IBEX,0,0,
2005-07-29,IBEX,0,0,
2005-08-01,IBEX,0,0,
2005-08-02,IBEX,0,0,
2005-08-03,IBEX,0,0,
2005-08-04,IBEX,0,0,
2005-08-05,IBEX,0,0,
2005-08-08,IBEX,0,0,
2005-08-09,IBEX,0,0,
2005-08-10,IBEX,0,0,
2005-08-11,IBEX,0,0,
2005-08-12,IBEX,0,0,
2005-08-15,IBEX,0,0,
2005-08-16,IBEX,0,0,
2005-08-17,IBEX,0,0,
2005-08-18,IBEX,0,0,
2005-08-19,IBEX,0,0,
2005-08-22,IBEX,0,0,
2005-08-23,IBEX,0,0,
2005-08-24,IBEX,0,0,
2005-08-25,IBEX,0,0,
2005-08-26,IBEX,0,0,
2005-08-29,IBEX,0,0,
2005-08-30,IBEX,0,0,
2005-08-31,IBEX,0,0,
2005-09-01,IBEX,0,0,
2005-09-02,IBEX,0,0,
2005-09-05,IBEX,0,0,
2005-09-06,IBEX,0,0,
2005-09-07,IBEX,0,0,
2005-09-08,IBEX,0,0,
2005-09-09,IBEX,0,0,
2005-09-12,IBEX,0,0,
2005-09-13,IBEX,0,0,
2005-09-14,IBEX,0,0,
2005-09-15,IBEX,0,0,
2005-09-16,IBEX,0,0,
2005-09-19,IBEX,0,0,
2005-09-20,IBEX,0,0,
2005-09-21,IBEX,0,0,
2005-09-22,IBEX,0,0,
2005-09-23,IBEX,0,0,
2005-09-26,IBEX,0,0,
2005-09-27,IBEX,0,0,
2005-09-28,IBEX,0,0,
2005-09-29,IBEX,0,0,
2005-09-30,IBEX,0,0,
2005-10-03,IBEX,0,0,
2005-10-04,IBEX,0,0,
2005-10-05,IBEX,0,0,
2005-10-06,IBEX,0,0,
2005-10-07,IBEX,0,0,
2005-10-10,IBEX,0,0,
2005-10-11,IBEX,0,0,
2005-10-12,IBEX,0,0,
2005-10-13,IBEX,0,0,
2005-10-14,IBEX,0,0,
2005-10-17,IBEX,0,0,
2005-10-18,IBEX,0,0,
2005-10-19,IBEX,0,0,
2005-10-20,IBEX,0,0,
2005-10-21,IBEX,0,0,
2005-10-24,IBEX,0,0,
2005-10-25,IBEX,0,0,
2005-10-26,IBEX,0,0,
2005-10-27,IBEX,0,0,
2005-10-28,IBEX,0,0,
2005-10-31,IBEX,0,0,
2005-11-01,IBEX,0,0,
2005-11-02,IBEX,0,0,
2005-11-03,IBEX,0,0,
2005-11-04,IBEX,0,0,
2005-11-07,IBEX,0,0,
2005-11-08,IBEX,0,0,
2005-11-09,IBEX,0,0,
2005-11-10,IBEX,0,0,
2005-11-11,IBEX,0,0,
2005-11-14,IBEX,0,0,
2005-11-15,IBEX,0,0,
2005-11-16,IBEX,0,0,
2005-11-17,IBEX,0,0,
2005-11-18,IBEX,0,0,
2005-11-21,IBEX,0,0,
2005-11-22,IBEX,0,0,
2005-11-23,IBEX,0,0,
2005-11-24,IBEX,0,0,
2005-11-25,IBEX,0,0,
2005-11-28,IBEX,0,0,
2005-11-29,IBEX,0,0,
2005-11-30,IBEX,0,0,
2005-12-01,IBEX,0,0,
2005-12-02,IBEX,0,0,
2005-12-05,IBEX,0,0,
2005-12-06,IBEX,0,0,
2005-12-07,IBEX,0,0,
2005-12-08,IBEX,0,0,
2005-12-09,IBEX,0,0,
2005-12-12,IBEX,0,0,
2005-12-13,IBEX,0,0,
2005-12-14,IBEX,0,0,
2005-12-15,IBEX,0,0,
2005-12-16,IBEX,0,0,
2005-12-19,IBEX,0,0,
2005-12-20,IBEX,0,0,
2005-12-21,IBEX,0,0,
2005-12-22,IBEX,0,0,
2005-12-23,IBEX,0,0,
2005-12-26,IBEX,0,0,
2005-12-27,IBEX,0,0,
2005-12-28,IBEX,0,0,
2005-12-29,IBEX,0,0,
2005-12-30,IBEX,0,0,
2006-01-02,IBEX,0,0,
2006-01-03,IBEX,0,0,
2006-01-04,IBEX,0,0,
2006-01-05,IBEX,0,0,
2006-01-06,IBEX,0,0,
2006-01-09,IBEX,0,0,
2006-01-10,IBEX,0,0,
2006-01-11,IBEX,0,0,
2006-01-12,IBEX,0,0,
2006-01-13,IBEX,0,0,
2006-01-16,IBEX,0,0,
2006-01-17,IBEX,0,0,
2006-01-18,IBEX,0,0,
2006-01-19,IBEX,0,0,
2006-01-20,IBEX,0,0,
2006-01-23,IBEX,0,0,
2006-01-24,IBEX,0,0,
2006-01-25,IBEX,0,0,
2006-01-26,IBEX,0,0,
2006-01-27,IBEX,0,0,
2006-01-30,IBEX,0,0,
2006-01-31,IBEX,0,0,
2006-02-01,IBEX,0,0,
